name,accuracy,precision,sensitivity,specificity,f1Score,aucpr
kMRCD,0.508,0.308,0.513333333333333,0.505714285714286,0.385,0.318396916270851
kMRCD,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.387840631317335
kMRCD,0.56,0.36,0.6,0.542857142857143,0.45,0.373966703623141
kMRCD,0.554,0.354,0.59,0.538571428571429,0.4425,0.369341392981414
kMRCD,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.349787095721271
kMRCD,0.58,0.38,0.633333333333333,0.557142857142857,0.475,0.394061026867279
kMRCD,0.538,0.338,0.563333333333333,0.527142857142857,0.4225,0.352009490238262
kMRCD,0.536,0.336,0.56,0.525714285714286,0.42,0.370972481074395
kMRCD,0.556,0.356,0.593333333333333,0.54,0.445,0.38830827636794
kMRCD,0.532,0.332,0.553333333333333,0.522857142857143,0.415,0.371829313139314
kMRCD,0.548,0.348,0.58,0.534285714285714,0.435,0.350026735266703
kMRCD,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.37663574374196
kMRCD,0.7,0.5,0.00333333333333333,0.998571428571429,0.00662251655629139,0.356913473006546
kMRCD,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.352496466654605
kMRCD,0.547,0.340292275574113,0.543333333333333,0.548571428571429,0.418485237483954,0.367502307614824
kMRCD,0.56,0.36,0.6,0.542857142857143,0.45,0.378366656104871
kMRCD,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.361441823737666
kMRCD,0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.39064908076875
kMRCD,0.508,0.308,0.513333333333333,0.505714285714286,0.385,0.342495985910354
kMRCD,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.416494101988956
kMRCD,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.382938912255843
kMRCD,0.663,0.417777777777778,0.313333333333333,0.812857142857143,0.358095238095238,0.397724799071124
kMRCD,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.382892583152691
kMRCD,0.556,0.356,0.593333333333333,0.54,0.445,0.381883692197215
kMRCD,0.546,0.345381526104418,0.573333333333333,0.534285714285714,0.431077694235589,0.375042662242293
kMRCD,0.542,0.342,0.57,0.53,0.4275,0.34855474681388
lof,0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.369139388038569
lof,0.556,0.356,0.593333333333333,0.54,0.445,0.40101152535146
lof,0.58,0.38,0.633333333333333,0.557142857142857,0.475,0.386027659586228
lof,0.56,0.36,0.6,0.542857142857143,0.45,0.359366941740679
lof,0.516,0.316,0.526666666666667,0.511428571428571,0.395,0.316879884092662
lof,0.534,0.334,0.556666666666667,0.524285714285714,0.4175,0.340371719577306
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.348266464189919
lof,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.340347665599056
lof,0.56,0.36,0.6,0.542857142857143,0.45,0.354680491406841
lof,0.534,0.334,0.556666666666667,0.524285714285714,0.4175,0.341853524927401
lof,0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.35004057113047
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.375883710262736
lof,0.548,0.348,0.58,0.534285714285714,0.435,0.355621670042678
lof,0.548,0.348,0.58,0.534285714285714,0.435,0.369245808238337
lof,0.56,0.36,0.6,0.542857142857143,0.45,0.365541645621321
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.349449583368639
lof,0.574,0.374,0.623333333333333,0.552857142857143,0.4675,0.370282728341292
lof,0.53,0.33,0.55,0.521428571428571,0.4125,0.32411886337543
lof,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.367024464261246
lof,0.584,0.384,0.64,0.56,0.48,0.398916461404529
lof,0.554,0.354,0.59,0.538571428571429,0.4425,0.365732891517097
lof,0.498,0.298,0.496666666666667,0.498571428571429,0.3725,0.306325842322861
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.381251081118969
lof,0.542,0.342,0.57,0.53,0.4275,0.356158349937704
lof,0.554,0.354,0.59,0.538571428571429,0.4425,0.370269785855205
lof,0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.3906068521147
lof,0.588,0.388,0.646666666666667,0.562857142857143,0.485,0.382304081533695
lof,0.556,0.356,0.593333333333333,0.54,0.445,0.394429558200848
lof,0.57,0.37,0.616666666666667,0.55,0.4625,0.397279245010626
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.371257580267445
lof,0.56,0.36,0.6,0.542857142857143,0.45,0.36523576289619
lof,0.548,0.348,0.58,0.534285714285714,0.435,0.373189811980965
lof,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.390772832296313
lof,0.574,0.374,0.623333333333333,0.552857142857143,0.4675,0.365507815788831
lof,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.332228282019423
lof,0.556,0.356,0.593333333333333,0.54,0.445,0.366030109213219
lof,0.526,0.326,0.543333333333333,0.518571428571429,0.4075,0.322918463628551
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.359610739190079
lof,0.56,0.36,0.6,0.542857142857143,0.45,0.369116776867677
lof,0.536,0.336,0.56,0.525714285714286,0.42,0.346790263147839
lof,0.528,0.328,0.546666666666667,0.52,0.41,0.348967375509725
lof,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.378898434202457
lof,0.57,0.37,0.616666666666667,0.55,0.4625,0.374240824254336
lof,0.542,0.342,0.57,0.53,0.4275,0.347241978740532
lof,0.554,0.354,0.59,0.538571428571429,0.4425,0.394087529640342
lof,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.360434472507945
lof,0.534,0.334,0.556666666666667,0.524285714285714,0.4175,0.339722643652027
lof,0.518,0.318,0.53,0.512857142857143,0.3975,0.340705635154751
lof,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.34166293300227
lof,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.376086361100201
lof,0.512,0.312,0.52,0.508571428571429,0.39,0.326218269310047
lof,0.572,0.372,0.62,0.551428571428571,0.465,0.399521699184196
lof,0.528,0.328,0.546666666666667,0.52,0.41,0.325530395285701
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.328362403353352
lof,0.576,0.376,0.626666666666667,0.554285714285714,0.47,0.412662605167847
lof,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.347707022067381
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.376030825824405
lof,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.374627378175533
lof,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.363384584800756
lof,0.598,0.398,0.663333333333333,0.57,0.4975,0.430181208666091
lof,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.352302780135847
lof,0.532,0.332,0.553333333333333,0.522857142857143,0.415,0.369018587305766
lof,0.528,0.328,0.546666666666667,0.52,0.41,0.322900745927655
lof,0.524,0.324,0.54,0.517142857142857,0.405,0.331292587034578
lof,0.538,0.338,0.563333333333333,0.527142857142857,0.4225,0.374322959879945
lof,0.566,0.366,0.61,0.547142857142857,0.4575,0.352379265054222
lof,0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.368571811741541
lof,0.58,0.38,0.633333333333333,0.557142857142857,0.475,0.376281930423528
lof,0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.350241472325848
lof,0.57,0.37,0.616666666666667,0.55,0.4625,0.374873850536738
lof,0.58,0.38,0.633333333333333,0.557142857142857,0.475,0.389417921726465
lof,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.384114378964633
lof,0.58,0.38,0.633333333333333,0.557142857142857,0.475,0.363964043498806
lof,0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.397905686169515
lof,0.53,0.33,0.55,0.521428571428571,0.4125,0.317616930755518
lof,0.548,0.348,0.58,0.534285714285714,0.435,0.364303944943951
lof,0.556,0.356,0.593333333333333,0.54,0.445,0.351629504234816
lof,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.338944471483484
lof,0.534,0.334,0.556666666666667,0.524285714285714,0.4175,0.341733462606115
lof,0.528,0.328,0.546666666666667,0.52,0.41,0.364094719660657
lof,0.554,0.354,0.59,0.538571428571429,0.4425,0.362761177527667
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.358730037363457
lof,0.568,0.368,0.613333333333333,0.548571428571429,0.46,0.379325324255667
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.345801682338277
lof,0.536,0.336,0.56,0.525714285714286,0.42,0.374143634287922
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.383483120504979
lof,0.56,0.36,0.6,0.542857142857143,0.45,0.349069122063178
lof,0.548,0.348,0.58,0.534285714285714,0.435,0.347698982130909
lof,0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.376798198049484
lof,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.395306706949982
lof,0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.364580496652533
lof,0.59,0.39,0.65,0.564285714285714,0.4875,0.393638115046727
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.371669775638724
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.401119090216761
lof,0.568,0.368,0.613333333333333,0.548571428571429,0.46,0.378452707691557
lof,0.538,0.338,0.563333333333333,0.527142857142857,0.4225,0.339394464127589
lof,0.554,0.354,0.59,0.538571428571429,0.4425,0.35788132451735
lof,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.357559284409552
lof,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.363675325801118
lof,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.385570780376225
iforest,0.555,0.354124748490946,0.586666666666667,0.541428571428571,0.441656210790464,0.366407531395124
iforest,0.554,0.352226720647773,0.58,0.542857142857143,0.438287153652393,0.37104151875126
iforest,0.538,0.338,0.563333333333333,0.527142857142857,0.4225,0.342996893440541
iforest,0.534,0.33130081300813,0.543333333333333,0.53,0.411616161616162,0.339033479902141
iforest,0.544,0.344,0.573333333333333,0.531428571428571,0.43,0.337908540214752
iforest,0.538,0.337349397590361,0.56,0.528571428571429,0.421052631578947,0.357091206880079
iforest,0.527,0.325955734406439,0.54,0.521428571428571,0.406524466750314,0.338958475802697
iforest,0.554,0.353413654618474,0.586666666666667,0.54,0.441102756892231,0.354111184820355
iforest,0.54,0.338056680161943,0.556666666666667,0.532857142857143,0.420654911838791,0.319378352797241
iforest,0.577,0.374745417515275,0.613333333333333,0.561428571428571,0.465233881163085,0.381996223829315
iforest,0.563,0.36105476673428,0.593333333333333,0.55,0.448928121059269,0.355519560319095
iforest,0.569,0.368209255533199,0.61,0.551428571428571,0.45922208281054,0.374119851820572
iforest,0.541,0.339393939393939,0.56,0.532857142857143,0.422641509433962,0.365949038569059
iforest,0.565,0.364729458917836,0.606666666666667,0.547142857142857,0.455569461827284,0.382393959940588
iforest,0.582,0.381526104417671,0.633333333333333,0.56,0.476190476190476,0.378507568477674
iforest,0.555,0.35234215885947,0.576666666666667,0.545714285714286,0.437420986093552,0.333022849535555
iforest,0.582,0.381526104417671,0.633333333333333,0.56,0.476190476190476,0.382075945648398
iforest,0.521,0.319919517102616,0.53,0.517142857142857,0.398996235884567,0.323835265502549
iforest,0.552,0.348979591836735,0.57,0.544285714285714,0.432911392405063,0.36993190860703
iforest,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.360142803051017
iforest,0.532,0.327868852459016,0.533333333333333,0.531428571428571,0.406091370558376,0.333424994896881
iforest,0.526,0.323170731707317,0.53,0.524285714285714,0.401515151515151,0.293099502906972
iforest,0.572,0.372,0.62,0.551428571428571,0.465,0.359689482481417
iforest,0.557,0.355555555555556,0.586666666666667,0.544285714285714,0.442767295597484,0.369404074153433
iforest,0.556,0.355421686746988,0.59,0.541428571428571,0.443609022556391,0.366751788291883
iforest,0.535,0.331288343558282,0.54,0.532857142857143,0.4106463878327,0.341811189574133
iforest,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.378963937329122
iforest,0.557,0.353783231083845,0.576666666666667,0.548571428571429,0.438529784537389,0.360501268113312
iforest,0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.366024996131433
iforest,0.56,0.357142857142857,0.583333333333333,0.55,0.443037974683544,0.372067953659649
iforest,0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.352948107237927
iforest,0.574,0.372983870967742,0.616666666666667,0.555714285714286,0.464824120603015,0.381497305445193
iforest,0.565,0.364729458917836,0.606666666666667,0.547142857142857,0.455569461827284,0.368366912585731
iforest,0.555,0.354709418837675,0.59,0.54,0.443053817271589,0.357003474325301
iforest,0.514,0.311740890688259,0.513333333333333,0.514285714285714,0.387909319899244,0.31794832882179
iforest,0.57,0.36734693877551,0.6,0.557142857142857,0.455696202531646,0.367687354676371
iforest,0.537,0.336673346693387,0.56,0.527142857142857,0.420525657071339,0.331891158163818
iforest,0.545,0.344064386317907,0.57,0.534285714285714,0.429109159347553,0.346356665745796
iforest,0.544,0.342105263157895,0.563333333333333,0.535714285714286,0.425692695214106,0.352944074685321
iforest,0.552,0.348979591836735,0.57,0.544285714285714,0.432911392405063,0.353397618802632
iforest,0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.352752366359841
iforest,0.592,0.391566265060241,0.65,0.567142857142857,0.488721804511278,0.39095629993601
iforest,0.555,0.354124748490946,0.586666666666667,0.541428571428571,0.441656210790464,0.358970248743725
iforest,0.553,0.350912778904665,0.576666666666667,0.542857142857143,0.436317780580076,0.348859705673251
iforest,0.556,0.356,0.593333333333333,0.54,0.445,0.370163615015996
iforest,0.553,0.352705410821643,0.586666666666667,0.538571428571429,0.440550688360451,0.351088585631922
iforest,0.533,0.332665330661323,0.553333333333333,0.524285714285714,0.415519399249061,0.323710634181167
iforest,0.533,0.331313131313131,0.546666666666667,0.527142857142857,0.412578616352201,0.33105187059095
iforest,0.552,0.35140562248996,0.583333333333333,0.538571428571429,0.43859649122807,0.361978090482763
iforest,0.536,0.336,0.56,0.525714285714286,0.42,0.335483386490711
iforest,0.525,0.323943661971831,0.536666666666667,0.52,0.404015056461731,0.308287617552176
iforest,0.566,0.36491935483871,0.603333333333333,0.55,0.454773869346734,0.359342400943672
iforest,0.556,0.354251012145749,0.583333333333333,0.544285714285714,0.44080604534005,0.345221328809046
iforest,0.546,0.342857142857143,0.56,0.54,0.425316455696203,0.348881811540967
iforest,0.532,0.32995951417004,0.543333333333333,0.527142857142857,0.410579345088161,0.369348039186694
iforest,0.522,0.319838056680162,0.526666666666667,0.52,0.397984886649874,0.324738235913084
iforest,0.552,0.348979591836735,0.57,0.544285714285714,0.432911392405063,0.349557321841012
iforest,0.542,0.339430894308943,0.556666666666667,0.535714285714286,0.421717171717172,0.370581739689913
iforest,0.561,0.357873210633947,0.583333333333333,0.551428571428571,0.443599493029151,0.35879218346574
iforest,0.562,0.359183673469388,0.586666666666667,0.551428571428571,0.445569620253165,0.37711198143836
iforest,0.535,0.334669338677355,0.556666666666667,0.525714285714286,0.4180225281602,0.354531530999899
iforest,0.567,0.366197183098592,0.606666666666667,0.55,0.456712672521957,0.382045002919667
iforest,0.543,0.340770791075051,0.56,0.535714285714286,0.423707440100883,0.322561266847231
iforest,0.563,0.362173038229376,0.6,0.547142857142857,0.451693851944793,0.358199812627098
iforest,0.541,0.340681362725451,0.566666666666667,0.53,0.425531914893617,0.349483157582614
iforest,0.527,0.323828920570265,0.53,0.525714285714286,0.402022756005057,0.325820688417363
iforest,0.56,0.358870967741935,0.593333333333333,0.545714285714286,0.447236180904523,0.356310444532702
iforest,0.556,0.355421686746988,0.59,0.541428571428571,0.443609022556391,0.35900912746995
iforest,0.558,0.356275303643725,0.586666666666667,0.545714285714286,0.443324937027708,0.356499117571286
iforest,0.57,0.367886178861789,0.603333333333333,0.555714285714286,0.457070707070707,0.357338309133749
iforest,0.569,0.367676767676768,0.606666666666667,0.552857142857143,0.457861635220126,0.395977003338296
iforest,0.561,0.35959595959596,0.593333333333333,0.547142857142857,0.447798742138365,0.367300070522674
iforest,0.573,0.371196754563895,0.61,0.557142857142857,0.461538461538462,0.367621961904107
iforest,0.557,0.356713426853707,0.593333333333333,0.541428571428571,0.445556946182728,0.38689602612392
iforest,0.524,0.32258064516129,0.533333333333333,0.52,0.402010050251256,0.329121474146011
iforest,0.551,0.34826883910387,0.57,0.542857142857143,0.43236409608091,0.350346992880795
iforest,0.535,0.334004024144869,0.553333333333333,0.527142857142857,0.416562107904642,0.360268355505162
iforest,0.557,0.356136820925553,0.59,0.542857142857143,0.444165621079046,0.349921802055552
iforest,0.551,0.347648261758691,0.566666666666667,0.544285714285714,0.430925221799747,0.355677376727358
iforest,0.572,0.372,0.62,0.551428571428571,0.465,0.409293875655044
iforest,0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.340821250289664
iforest,0.559,0.358148893360161,0.593333333333333,0.544285714285714,0.446675031367629,0.371002826257958
iforest,0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.357542118883988
iforest,0.539,0.338028169014085,0.56,0.53,0.421580928481807,0.360827167942438
iforest,0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.356128931542503
iforest,0.53,0.329317269076305,0.546666666666667,0.522857142857143,0.411027568922306,0.355338519281426
iforest,0.562,0.360323886639676,0.593333333333333,0.548571428571429,0.448362720403023,0.367189463667861
iforest,0.537,0.335353535353535,0.553333333333333,0.53,0.417610062893082,0.35446686900988
iforest,0.554,0.354,0.59,0.538571428571429,0.4425,0.343360637224558
iforest,0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.370455634822086
iforest,0.552,0.349593495934959,0.573333333333333,0.542857142857143,0.434343434343434,0.347006436332211
iforest,0.535,0.334669338677355,0.556666666666667,0.525714285714286,0.4180225281602,0.354075522757732
iforest,0.545,0.344064386317907,0.57,0.534285714285714,0.429109159347553,0.361817261855947
iforest,0.577,0.37625754527163,0.623333333333333,0.557142857142857,0.469259723964868,0.413279861128813
iforest,0.559,0.358148893360161,0.593333333333333,0.544285714285714,0.446675031367629,0.372017279881633
iforest,0.547,0.346076458752515,0.573333333333333,0.535714285714286,0.431618569636135,0.360559411846823
iforest,0.544,0.343373493975904,0.57,0.532857142857143,0.428571428571429,0.355244889177002
iforest,0.555,0.35234215885947,0.576666666666667,0.545714285714286,0.437420986093552,0.369358163599525
iforest,0.546,0.34412955465587,0.566666666666667,0.537142857142857,0.428211586901763,0.345337742402906
iforest,0.54,0.339357429718876,0.563333333333333,0.53,0.423558897243108,0.346408398825086
robustcov,0.698,0.476190476190476,0.0666666666666667,0.968571428571429,0.116959064327485,0.354880772322803
robustcov,0.695,0.413793103448276,0.04,0.975714285714286,0.0729483282674772,0.340438677570764
robustcov,0.697,0.444444444444444,0.04,0.978571428571429,0.073394495412844,0.379442505195841
robustcov,0.696,0.409090909090909,0.03,0.981428571428571,0.0559006211180124,0.337741620919645
robustcov,0.694,0.384615384615385,0.0333333333333333,0.977142857142857,0.0613496932515337,0.330897938243243
robustcov,0.697,0.454545454545455,0.05,0.974285714285714,0.0900900900900901,0.325202611887589
robustcov,0.692,0.357142857142857,0.0333333333333333,0.974285714285714,0.0609756097560976,0.339157989659222
robustcov,0.698,0.464285714285714,0.0433333333333333,0.978571428571429,0.0792682926829268,0.341536114824545
robustcov,0.7,0.5,0.0533333333333333,0.977142857142857,0.0963855421686747,0.374818230929156
robustcov,0.695,0.428571428571429,0.05,0.971428571428571,0.0895522388059701,0.364265657067267
robustcov,0.693,0.37037037037037,0.0333333333333333,0.975714285714286,0.0611620795107034,0.34284795730418
robustcov,0.692,0.346153846153846,0.03,0.975714285714286,0.0552147239263804,0.337927861985832
robustcov,0.701,0.513513513513513,0.0633333333333333,0.974285714285714,0.112759643916914,0.338128719635184
robustcov,0.695,0.419354838709677,0.0433333333333333,0.974285714285714,0.0785498489425982,0.374381264625472
robustcov,0.693,0.315789473684211,0.02,0.981428571428571,0.0376175548589342,0.330688509885674
robustcov,0.688,0.227272727272727,0.0166666666666667,0.975714285714286,0.031055900621118,0.331813940170791
robustcov,0.699,0.482758620689655,0.0466666666666667,0.978571428571429,0.0851063829787234,0.369445795967122
robustcov,0.69,0.333333333333333,0.0333333333333333,0.971428571428571,0.0606060606060606,0.335599677222039
robustcov,0.691,0.344827586206897,0.0333333333333333,0.972857142857143,0.060790273556231,0.343720800089493
robustcov,0.695,0.428571428571429,0.05,0.971428571428571,0.0895522388059701,0.351097239525803
robustcov,0.684,0.277777777777778,0.0333333333333333,0.962857142857143,0.0595238095238095,0.31600689885795
robustcov,0.683,0.242424242424242,0.0266666666666667,0.964285714285714,0.048048048048048,0.299355179932896
robustcov,0.684,0.3,0.04,0.96,0.0705882352941176,0.338081492477393
robustcov,0.699,0.485714285714286,0.0566666666666667,0.974285714285714,0.101492537313433,0.378042560916317
robustcov,0.694,0.416666666666667,0.05,0.97,0.0892857142857143,0.349670080370128
robustcov,0.685,0.285714285714286,0.0333333333333333,0.964285714285714,0.0597014925373134,0.347899619074962
robustcov,0.7,0.5,0.0566666666666667,0.975714285714286,0.101796407185629,0.381695302125717
robustcov,0.692,0.346153846153846,0.03,0.975714285714286,0.0552147239263804,0.350242423997858
robustcov,0.696,0.423076923076923,0.0366666666666667,0.978571428571429,0.0674846625766871,0.347310222780037
